"","idx","time","data"
"96",1,408,4801.3
"97",1,409,4773.6
"98",1,410,4780.4
"99",1,411,4797.8
"100",1,412,4811.6
"101",1,413,4834.9
"102",1,414,4853.6
"103",1,415,4843.6
"104",1,416,4855.6
"105",1,417,4877.2
"106",1,418,4901.9
"107",1,419,4903.7
"108",1,420,4977
"109",1,421,4972.8
"110",1,422,5027.5
"111",1,423,5053.1
"112",1,424,5073.1
"113",1,425,5097
"114",1,426,5111.2
"115",1,427,5128.6
"116",1,428,5118.4
"117",1,429,5172.4
"118",1,430,5239.1
"119",1,431,5238.5
"120",1,432,5507.3
"121",1,433,5225.7
"122",1,434,5249.1
"123",1,435,5289.2
"124",1,436,5365.6
"125",1,437,5380.4
"126",1,438,5373.6
"127",1,439,5365.1
"128",1,440,5432.3
"129",1,441,5440.6
"130",1,442,5478.7
"131",1,443,5511.2
"132",1,444,5548.1
"133",1,445,5529.3
"134",1,446,5600.6
"135",2,313,3257.4
"136",2,314,3247.6
"137",2,315,3269.2
"138",2,316,3295
"139",2,317,3332.6
"140",2,318,3349.6
"141",2,319,3381
"142",2,320,3394.6
"143",2,321,3420.6
"144",2,322,3475.8
"145",2,323,3489.2
"146",2,324,3519
"147",2,325,3559.6
"148",2,326,3582.2
"149",2,327,3605.4
"150",2,328,3649.4
"151",2,329,3657.6
"152",2,330,3693.8
"153",2,331,3722.2
"154",2,332,3735.4
"155",2,333,3769.2
"156",2,334,3773.2
"157",2,335,3805.6
"158",2,336,3841.2
"159",2,337,3851.2
"160",2,338,3869.6
"161",2,339,3910.6
"162",2,340,3913.6
"163",2,341,3933.2
"164",2,342,3969.8
"165",2,343,3970.2
"166",2,344,3996.4
"167",2,345,4026.6
"168",2,346,4049.4
"169",2,347,4068.2
"170",2,348,4117.4
"171",2,349,4113.6
"172",2,350,4129.4
"173",2,351,4161.2
"174",2,352,4153.2
"175",2,353,4168.4
"176",2,354,4190.8
"177",2,355,4207
"178",2,356,4234.8
"179",2,357,4248
"180",2,358,4283.6
"181",2,359,4313.4
"182",2,360,4326.4
"183",2,361,4362.6
"184",2,362,4394.8
"185",2,363,4424
"186",2,364,4439
"187",2,365,4467.8
"188",2,366,4487.4
"189",2,367,4513
"190",2,368,4567.2
"191",2,369,4591.8
"192",2,370,4620.8
"193",2,371,4661.2
"194",2,372,4739.8
"195",2,373,4708.8
"196",2,374,4746.2
"197",2,375,4774
"198",2,376,4817.2
"199",2,377,4841.4
"200",2,378,4878.8
"201",2,379,4922
"202",2,380,4924.6
"203",2,381,4955.2
"204",2,382,5015.8
"205",2,383,5008.8
"206",2,384,5039
"207",2,385,5082
"208",2,386,5079.2
"209",2,387,5110.6
"210",2,388,5141.8
"211",2,389,5119.4
"212",2,390,5143.2
"213",2,391,5186.6
"214",2,392,5178.6
"215",2,393,5205.2
"216",2,394,5267
"217",2,395,5268
"218",2,396,5292.2
"219",2,397,5331
"220",2,398,5382.8
"221",2,399,5421.2
"222",2,400,5466.6
"223",2,401,5463
"224",2,402,5504.4
"225",2,403,5532.4
"226",2,404,5526.6
"227",2,405,5564.6
"228",2,406,5541
"229",2,407,5545.8
"230",2,408,5600
"231",2,409,5568.4
"232",2,410,5560.4
"233",2,411,5563.4
"234",2,412,5566.8
"235",2,413,5592.2
"236",2,414,5646.4
"237",2,415,5620.4
"238",2,416,5643.6
"239",2,417,5676.4
"240",2,418,5680.8
"241",2,419,5689.8
"242",2,420,5750.8
"243",2,421,5729.8
"244",2,422,5798.4
"245",2,423,5824.6
"246",2,424,5833
"247",2,425,5877.4
"248",2,426,5891.2
"249",2,427,5908.6
"250",2,428,5963.2
"251",2,429,5952.6
"252",2,430,6005
"253",2,431,6042.2
"254",2,432,6527.8
"255",2,433,5941.8
"256",2,434,5952.6
"257",2,435,5951.6
"258",2,436,6136.6
"259",2,437,6187.6
"260",2,438,6172
"261",2,439,6203.2
"262",2,440,6248.6
"263",2,441,6240.8
"264",2,442,6275.4
"265",2,443,6294.2
"266",2,444,6328
"267",2,445,6389.8
"268",2,446,6404.4
"269",3,313,5082
"270",3,314,5063
"271",3,315,5075
"272",3,316,5114
"273",3,317,5152
"274",3,318,5198
"275",3,319,5253
"276",3,320,5285
"277",3,321,5369
"278",3,322,5428
"279",3,323,5479
"280",3,324,5520
"281",3,325,5585
"282",3,326,5650
"283",3,327,5677
"284",3,328,5739
"285",3,329,5763
"286",3,330,5821
"287",3,331,5848
"288",3,332,5885
"289",3,333,5895
"290",3,334,5908
"291",3,335,5944
"292",3,336,5984
"293",3,337,6013
"294",3,338,6005
"295",3,339,6124
"296",3,340,6055
"297",3,341,6080
"298",3,342,6104
"299",3,343,6105
"300",3,344,6140
"301",3,345,6155
"302",3,346,6215
"303",3,347,6209
"304",3,348,6254
"305",3,349,6255
"306",3,350,6231
"307",3,351,6291
"308",3,352,6248
"309",3,353,6253
"310",3,354,6244
"311",3,355,6256
"312",3,356,6293
"313",3,357,6290
"314",3,358,6361
"315",3,359,6335
"316",3,360,6363
"317",3,361,6383
"318",3,362,6394
"319",3,363,6449
"320",3,364,6422
"321",3,365,6441
"322",3,366,6452
"323",3,367,6479
"324",3,368,6536
"325",3,369,6612
"326",3,370,6637
"327",3,371,6694
"328",3,372,6720
"329",3,373,6753
"330",3,374,6799
"331",3,375,6910
"332",3,376,6915
"333",3,377,6940
"334",3,378,6990
"335",3,379,7029
"336",3,380,7020
"337",3,381,7069
"338",3,382,7175
"339",3,383,7140
"340",3,384,7144
"341",3,385,7183
"342",3,386,7183
"343",3,387,7260
"344",3,388,7208
"345",3,389,7190
"346",3,390,7197
"347",3,391,7222
"348",3,392,7247
"349",3,393,7246
"350",3,394,7334
"351",3,395,7315
"352",3,396,7313
"353",3,397,7316
"354",3,398,7427
"355",3,399,7475
"356",3,400,7479
"357",3,401,7469
"358",3,402,7498
"359",3,403,7493
"360",3,404,7478
"361",3,405,7501
"362",3,406,7466
"363",3,407,7404
"364",3,408,7474
"365",3,409,7395
"366",3,410,7353
"367",3,411,7312
"368",3,412,7308
"369",3,413,7330
"370",3,414,7359
"371",3,415,7370
"372",3,416,7392
"373",3,417,7416
"374",3,418,7465
"375",3,419,7396
"376",3,420,7470
"377",3,421,7376
"378",3,422,7408
"379",3,423,7455
"380",3,424,7477
"381",3,425,7514
"382",3,426,7508
"383",3,427,7516
"384",3,428,7520
"385",3,429,7513
"386",3,430,7588
"387",3,431,7556
"388",3,432,8354
"389",3,433,7387
"390",3,434,7427
"391",3,435,7408
"392",3,436,7652
"393",3,437,7667
"394",3,438,7633
"395",3,439,7668
"396",3,440,7694
"397",3,441,7721
"398",3,442,7746
"399",3,443,7794
"400",3,444,7839
"401",3,445,7853
"402",3,446,7901
"403",4,313,3807
"404",4,314,3816
"405",4,315,3840
"406",4,316,3874
"407",4,317,3911
"408",4,318,3943
"409",4,319,3987
"410",4,320,4006
"411",4,321,4074
"412",4,322,4119
"413",4,323,4162
"414",4,324,4191
"415",4,325,4238
"416",4,326,4282
"417",4,327,4307
"418",4,328,4352
"419",4,329,4359
"420",4,330,4389
"421",4,331,4422
"422",4,332,4449
"423",4,333,4462
"424",4,334,4480
"425",4,335,4504
"426",4,336,4532
"427",4,337,4551
"428",4,338,4524
"429",4,339,4637
"430",4,340,4556
"431",4,341,4574
"432",4,342,4596
"433",4,343,4601
"434",4,344,4623
"435",4,345,4625
"436",4,346,4688
"437",4,347,4678
"438",4,348,4707
"439",4,349,4706
"440",4,350,4690
"441",4,351,4758
"442",4,352,4704
"443",4,353,4718
"444",4,354,4711
"445",4,355,4722
"446",4,356,4746
"447",4,357,4746
"448",4,358,4806
"449",4,359,4768
"450",4,360,4783
"451",4,361,4808
"452",4,362,4819
"453",4,363,4862
"454",4,364,4836
"455",4,365,4836
"456",4,366,4843
"457",4,367,4869
"458",4,368,4909
"459",4,369,4987
"460",4,370,4984
"461",4,371,5023
"462",4,372,5042
"463",4,373,5073
"464",4,374,5103
"465",4,375,5201
"466",4,376,5176
"467",4,377,5203
"468",4,378,5238
"469",4,379,5264
"470",4,380,5257
"471",4,381,5299
"472",4,382,5399
"473",4,383,5366
"474",4,384,5361
"475",4,385,5394
"476",4,386,5398
"477",4,387,5473
"478",4,388,5401
"479",4,389,5390
"480",4,390,5397
"481",4,391,5408
"482",4,392,5417
"483",4,393,5412
"484",4,394,5482
"485",4,395,5445
"486",4,396,5443
"487",4,397,5424
"488",4,398,5508
"489",4,399,5559
"490",4,400,5580
"491",4,401,5562
"492",4,402,5582
"493",4,403,5585
"494",4,404,5577
"495",4,405,5591
"496",4,406,5584
"497",4,407,5524
"498",4,408,5598
"499",4,409,5540
"500",4,410,5503
"501",4,411,5487
"502",4,412,5491
"503",4,413,5518
"504",4,414,5551
"505",4,415,5571
"506",4,416,5594
"507",4,417,5614
"508",4,418,5678
"509",4,419,5628
"510",4,420,5686
"511",4,421,5601
"512",4,422,5646
"513",4,423,5673
"514",4,424,5695
"515",4,425,5721
"516",4,426,5720
"517",4,427,5735
"518",4,428,5729
"519",4,429,5735
"520",4,430,5790
"521",4,431,5754
"522",4,432,6516
"523",4,433,5586
"524",4,434,5610
"525",4,435,5596
"526",4,436,5821
"527",4,437,5803
"528",4,438,5784
"529",4,439,5795
"530",4,440,5812
"531",4,441,5837
"532",4,442,5840
"533",4,443,5875
"534",4,444,5918
"535",4,445,5922
"536",4,446,5975
"537",5,313,3406
"538",5,314,3416
"539",5,315,3426
"540",5,316,3444
"541",5,317,3464
"542",5,318,3482
"543",5,319,3496
"544",5,320,3510
"545",5,321,3530
"546",5,322,3556
"547",5,323,3580
"548",5,324,3604
"549",5,325,3620
"550",5,326,3636
"551",5,327,3648
"552",5,328,3662
"553",5,329,3676
"554",5,330,3690
"555",5,331,3700
"556",5,332,3712
"557",5,333,3726
"558",5,334,3740
"559",5,335,3760
"560",5,336,3762
"561",5,337,3766
"562",5,338,3784
"563",5,339,3800
"564",5,340,3814
"565",5,341,3828
"566",5,342,3840
"567",5,343,3850
"568",5,344,3858
"569",5,345,3866
"570",5,346,3872
"571",5,347,3878
"572",5,348,3884
"573",5,349,3920
"574",5,350,3932
"575",5,351,3946
"576",5,352,3962
"577",5,353,3976
"578",5,354,3994
"579",5,355,4012
"580",5,356,4042
"581",5,357,4062
"582",5,358,4084
"583",5,359,4106
"584",5,360,4128
"585",5,361,4132
"586",5,362,4146
"587",5,363,4154
"588",5,364,4190
"589",5,365,4134
"590",5,366,4160
"591",5,367,4174
"592",5,368,4182
"593",5,369,4224
"594",5,370,4290
"595",5,371,4330
"596",5,372,4370
"597",5,373,4398
"598",5,374,4426
"599",5,375,4458
"600",5,376,4492
"601",5,377,4528
"602",5,378,4576
"603",5,379,4624
"604",5,380,4672
"605",5,381,4720
"606",5,382,4764
"607",5,383,4808
"608",5,384,4848
"609",5,385,4866
"610",5,386,4896
"611",5,387,4926
"612",5,388,4958
"613",5,389,4988
"614",5,390,5020
"615",5,391,5052
"616",5,392,5084
"617",5,393,5116
"618",5,394,5150
"619",5,395,5182
"620",5,396,5216
"621",5,397,5342
"622",5,398,5360
"623",5,399,5380
"624",5,400,5404
"625",5,401,5430
"626",5,402,5458
"627",5,403,5490
"628",5,404,5524
"629",5,405,5560
"630",5,406,5592
"631",5,407,5626
"632",5,408,5660
"633",5,409,5702
"634",5,410,5742
"635",5,411,5784
"636",5,412,5824
"637",5,413,5866
"638",5,414,5908
"639",5,415,5956
"640",5,416,6002
"641",5,417,6050
"642",5,418,6096
"643",5,419,6140
"644",5,420,6182
"645",5,421,6226
"646",5,422,6268
"647",5,423,6312
"648",5,424,6356
"649",5,425,6398
"650",5,426,6440
"651",5,427,6480
"652",5,428,6520
"653",5,429,6558
"654",5,430,6596
"655",5,431,6630
"656",5,432,6662
"657",5,433,6716
"658",5,434,6770
"659",5,435,6824
"660",5,436,6878
"661",5,437,6932
"662",5,438,6986
"663",5,439,7040
"664",5,440,7094
"665",5,441,7148
"666",5,442,7202
"667",5,443,7258
"668",5,444,7316
"669",5,445,7376
"670",5,446,7438
"671",6,349,1170
"672",6,350,1420
"673",6,351,1240
"674",6,352,4430
"675",6,353,3140
"676",6,354,2060
"677",6,355,1580
"678",6,356,2020
"679",6,357,2570
"680",6,358,2000
"681",6,359,1800
"682",6,360,3270
"683",6,361,2690
"684",6,362,3900
"685",6,363,3620
"686",6,364,3770
"687",6,365,2340
"688",6,366,2270
"689",6,367,2390
"690",6,368,1870
"691",6,369,1940
"692",6,370,6030
"693",6,371,2690
"694",6,372,4010
"695",6,373,3010
"696",6,374,3100
"697",6,375,4510
"698",6,376,3720
"699",6,377,3480
"700",6,378,3040
"701",6,379,2380
"702",6,380,2420
"703",6,381,2120
"704",6,382,4120
"705",6,383,1920
"706",6,384,3230
"707",6,385,3990
"708",6,386,5990
"709",6,387,5420
"710",6,388,4670
"711",6,389,4620
"712",6,390,3390
"713",6,391,3030
"714",6,392,2820
"715",6,393,2850
"716",6,394,3610
"717",6,395,3700
"718",6,396,4190
"719",6,397,4470
"720",6,398,4850
"721",6,399,5660
"722",6,400,4720
"723",6,401,4210
"724",6,402,3810
"725",6,403,3310
"726",6,404,3140
"727",6,405,3040
"728",6,406,3240
"729",6,407,4990
"730",6,408,4910
"731",6,409,3000
"732",6,410,3360
"733",6,411,4810
"734",6,412,4610
"735",6,413,4600
"736",6,414,3560
"737",6,415,3190
"738",6,416,2920
"739",6,417,2840
"740",6,418,3990
"741",6,419,2850
"742",6,420,4420
"743",6,421,3370
"744",6,422,4690
"745",6,423,5630
"746",6,424,5540
"747",6,425,4300
"748",6,426,3640
"749",6,427,3510
"750",6,428,3150
"751",6,429,4380
"752",6,430,5800
"753",6,431,3860
"754",6,432,4620
"755",6,433,3690
"756",6,434,4820
"757",6,435,8200
"758",6,436,5970
"759",6,437,4520
"760",6,438,3600
"761",6,439,1060
"762",6,440,3110
"763",6,441,3270
"764",6,442,4390
"765",6,443,6000
"766",6,444,6530
"767",6,445,5170
"768",6,446,5680
"769",7,349,5172
"770",7,350,5174
"771",7,351,5188
"772",7,352,5226
"773",7,353,5200
"774",7,354,5192
"775",7,355,5246
"776",7,356,5278
"777",7,357,5422
"778",7,358,5172
"779",7,359,5140
"780",7,360,5340
"781",7,361,5398
"782",7,362,5492
"783",7,363,5528
"784",7,364,5520
"785",7,365,5546
"786",7,366,5574
"787",7,367,5616
"788",7,368,5662
"789",7,369,5660
"790",7,370,5644
"791",7,371,5642
"792",7,372,5668
"793",7,373,5728
"794",7,374,5708
"795",7,375,5692
"796",7,376,5820
"797",7,377,5832
"798",7,378,5870
"799",7,379,5826
"800",7,380,5890
"801",7,381,5910
"802",7,382,6026
"803",7,383,6046
"804",7,384,6080
"805",7,385,6100
"806",7,386,6098
"807",7,387,6120
"808",7,388,6128
"809",7,389,6120
"810",7,390,6102
"811",7,391,6078
"812",7,392,6136
"813",7,393,6124
"814",7,394,6170
"815",7,395,6252
"816",7,396,6260
"817",7,397,6318
"818",7,398,6354
"819",7,399,6380
"820",7,400,6350
"821",7,401,6384
"822",7,402,6402
"823",7,403,6436
"824",7,404,6472
"825",7,405,6526
"826",7,406,6458
"827",7,407,6440
"828",7,408,6610
"829",7,409,6466
"830",7,410,6556
"831",7,411,6574
"832",7,412,6686
"833",7,413,6758
"834",7,414,6780
"835",7,415,6884
"836",7,416,6882
"837",7,417,6896
"838",7,418,6934
"839",7,419,6968
"840",7,420,7106
"841",7,421,7164
"842",7,422,7238
"843",7,423,7270
"844",7,424,7306
"845",7,425,7326
"846",7,426,7338
"847",7,427,7402
"848",7,428,7410
"849",7,429,7464
"850",7,430,7614
"851",7,431,7648
"852",7,432,7756
"853",7,433,7768
"854",7,434,7774
"855",7,435,7764
"856",7,436,7794
"857",7,437,7854
"858",7,438,7896
"859",7,439,7862
"860",7,440,7988
"861",7,441,8008
"862",7,442,8120
"863",7,443,8208
"864",7,444,8308
"865",7,445,8318
"866",7,446,8384
"867",8,349,4865
"868",8,350,5025
"869",8,351,5135
"870",8,352,5235
"871",8,353,5290
"872",8,354,5335
"873",8,355,5350
"874",8,356,5360
"875",8,357,5350
"876",8,358,5320
"877",8,359,5285
"878",8,360,5235
"879",8,361,5185
"880",8,362,5120
"881",8,363,5065
"882",8,364,4995
"883",8,365,4990
"884",8,366,4960
"885",8,367,4955
"886",8,368,4960
"887",8,369,4965
"888",8,370,4980
"889",8,371,5005
"890",8,372,5040
"891",8,373,5095
"892",8,374,5165
"893",8,375,5215
"894",8,376,5275
"895",8,377,5320
"896",8,378,5370
"897",8,379,5445
"898",8,380,5535
"899",8,381,5585
"900",8,382,5650
"901",8,383,5695
"902",8,384,5715
"903",8,385,5935
"904",8,386,6010
"905",8,387,6085
"906",8,388,6155
"907",8,389,6210
"908",8,390,6270
"909",8,391,6370
"910",8,392,6440
"911",8,393,6490
"912",8,394,6580
"913",8,395,6655
"914",8,396,6695
"915",8,397,6905
"916",8,398,7070
"917",8,399,7200
"918",8,400,7315
"919",8,401,7225
"920",8,402,7300
"921",8,403,7335
"922",8,404,7340
"923",8,405,7320
"924",8,406,7275
"925",8,407,7220
"926",8,408,7160
"927",8,409,7015
"928",8,410,6870
"929",8,411,6610
"930",8,412,6430
"931",8,413,6330
"932",8,414,6240
"933",8,415,6210
"934",8,416,6185
"935",8,417,6185
"936",8,418,6185
"937",8,419,6205
"938",8,420,6250
"939",8,421,6310
"940",8,422,6405
"941",8,423,6515
"942",8,424,6655
"943",8,425,6795
"944",8,426,6945
"945",8,427,7100
"946",8,428,7260
"947",8,429,7370
"948",8,430,7485
"949",8,431,7600
"950",8,432,7765
"951",8,433,7835
"952",8,434,7855
"953",8,435,7860
"954",8,436,7875
"955",8,437,7890
"956",8,438,7910
"957",8,439,7930
"958",8,440,7950
"959",8,441,7965
"960",8,442,7970
"961",8,443,7970
"962",8,444,7975
"963",8,445,7985
"964",8,446,8020
"965",9,349,5193
"966",9,350,5256
"967",9,351,5310
"968",9,352,5336
"969",9,353,5342
"970",9,354,5349
"971",9,355,5351
"972",9,356,5347
"973",9,357,5339
"974",9,358,5324
"975",9,359,5316
"976",9,360,5337
"977",9,361,5338
"978",9,362,5357
"979",9,363,5378
"980",9,364,5411
"981",9,365,5439
"982",9,366,5446
"983",9,367,5480
"984",9,368,5511
"985",9,369,5541
"986",9,370,5586
"987",9,371,5621
"988",9,372,5661
"989",9,373,5656
"990",9,374,5650
"991",9,375,5638
"992",9,376,5671
"993",9,377,5706
"994",9,378,5747
"995",9,379,5811
"996",9,380,5881
"997",9,381,5951
"998",9,382,6019
"999",9,383,6087
"1000",9,384,6160
"1001",9,385,6289
"1002",9,386,6433
"1003",9,387,6572
"1004",9,388,6646
"1005",9,389,6712
"1006",9,390,6762
"1007",9,391,6768
"1008",9,392,6775
"1009",9,393,6784
"1010",9,394,6796
"1011",9,395,6812
"1012",9,396,6829
"1013",9,397,6856
"1014",9,398,6872
"1015",9,399,6879
"1016",9,400,6897
"1017",9,401,6924
"1018",9,402,6964
"1019",9,403,7000
"1020",9,404,7033
"1021",9,405,7052
"1022",9,406,7064
"1023",9,407,7091
"1024",9,408,7156
"1025",9,409,7156
"1026",9,410,7154
"1027",9,411,7151
"1028",9,412,7186
"1029",9,413,7209
"1030",9,414,7205
"1031",9,415,7193
"1032",9,416,7173
"1033",9,417,7152
"1034",9,418,7116
"1035",9,419,7089
"1036",9,420,7081
"1037",9,421,6997
"1038",9,422,6934
"1039",9,423,6901
"1040",9,424,6926
"1041",9,425,6960
"1042",9,426,6995
"1043",9,427,6952
"1044",9,428,6919
"1045",9,429,6896
"1046",9,430,6922
"1047",9,431,6948
"1048",9,432,6966
"1049",9,433,6957
"1050",9,434,6953
"1051",9,435,6952
"1052",9,436,6941
"1053",9,437,6931
"1054",9,438,6920
"1055",9,439,6936
"1056",9,440,6957
"1057",9,441,6978
"1058",9,442,6973
"1059",9,443,6967
"1060",9,444,6962
"1061",9,445,6966
"1062",9,446,6974
"1063",10,349,5049
"1064",10,350,5062
"1065",10,351,5099
"1066",10,352,5112
"1067",10,353,5144
"1068",10,354,5173
"1069",10,355,5250
"1070",10,356,5210
"1071",10,357,5236
"1072",10,358,5251
"1073",10,359,5261
"1074",10,360,5286
"1075",10,361,5317
"1076",10,362,5343
"1077",10,363,5356
"1078",10,364,5377
"1079",10,365,5450
"1080",10,366,5422
"1081",10,367,5442
"1082",10,368,5442
"1083",10,369,5456
"1084",10,370,5478
"1085",10,371,5476
"1086",10,372,5499
"1087",10,373,5655
"1088",10,374,5674
"1089",10,375,5752
"1090",10,376,5735
"1091",10,377,5737
"1092",10,378,5743
"1093",10,379,5770
"1094",10,380,5793
"1095",10,381,5798
"1096",10,382,5828
"1097",10,383,5847
"1098",10,384,5869
"1099",10,385,6021
"1100",10,386,6051
"1101",10,387,6156
"1102",10,388,6138
"1103",10,389,6170
"1104",10,390,6216
"1105",10,391,6255
"1106",10,392,6302
"1107",10,393,6344
"1108",10,394,6400
"1109",10,395,6469
"1110",10,396,6473
"1111",10,397,6689
"1112",10,398,6701
"1113",10,399,6721
"1114",10,400,6736
"1115",10,401,6763
"1116",10,402,6830
"1117",10,403,6856
"1118",10,404,6890
"1119",10,405,6968
"1120",10,406,7060
"1121",10,407,7100
"1122",10,408,7200
"1123",10,409,7406
"1124",10,410,7449
"1125",10,411,7495
"1126",10,412,7561
"1127",10,413,7621
"1128",10,414,7661
"1129",10,415,7701
"1130",10,416,7759
"1131",10,417,7803
"1132",10,418,7929
"1133",10,419,7912
"1134",10,420,8087
"1135",10,421,8312
"1136",10,422,8403
"1137",10,423,8417
"1138",10,424,8479
"1139",10,425,8528
"1140",10,426,8564
"1141",10,427,8616
"1142",10,428,8645
"1143",10,429,8722
"1144",10,430,8797
"1145",10,431,8724
"1146",10,432,8802
"1147",10,433,8924
"1148",10,434,8926
"1149",10,435,8983
"1150",10,436,9017
"1151",10,437,9045
"1152",10,438,9102
"1153",10,439,9143
"1154",10,440,9194
"1155",10,441,9218
"1156",10,442,9259
"1157",10,443,9275
"1158",10,444,9362
"1159",10,445,9423
"1160",10,446,9469
"1161",11,349,3162
"1162",11,350,3180
"1163",11,351,3204
"1164",11,352,3202
"1165",11,353,3216
"1166",11,354,3236
"1167",11,355,3246
"1168",11,356,3266
"1169",11,357,3274
"1170",11,358,3294
"1171",11,359,3312
"1172",11,360,3318
"1173",11,361,3388
"1174",11,362,3406
"1175",11,363,3420
"1176",11,364,3426
"1177",11,365,3442
"1178",11,366,3452
"1179",11,367,3464
"1180",11,368,3496
"1181",11,369,3508
"1182",11,370,3524
"1183",11,371,3546
"1184",11,372,3592
"1185",11,373,3772
"1186",11,374,3794
"1187",11,375,3810
"1188",11,376,3840
"1189",11,377,3854
"1190",11,378,3880
"1191",11,379,3910
"1192",11,380,3914
"1193",11,381,3936
"1194",11,382,3980
"1195",11,383,3982
"1196",11,384,4008
"1197",11,385,4152
"1198",11,386,4158
"1199",11,387,4184
"1200",11,388,4206
"1201",11,389,4196
"1202",11,390,4216
"1203",11,391,4242
"1204",11,392,4242
"1205",11,393,4258
"1206",11,394,4288
"1207",11,395,4288
"1208",11,396,4306
"1209",11,397,4444
"1210",11,398,4400
"1211",11,399,4452
"1212",11,400,4416
"1213",11,401,4452
"1214",11,402,4516
"1215",11,403,4534
"1216",11,404,4532
"1217",11,405,4552
"1218",11,406,4542
"1219",11,407,4550
"1220",11,408,4582
"1221",11,409,4688
"1222",11,410,4686
"1223",11,411,4692
"1224",11,412,4708
"1225",11,413,4732
"1226",11,414,4764
"1227",11,415,4770
"1228",11,416,4786
"1229",11,417,4798
"1230",11,418,4802
"1231",11,419,4808
"1232",11,420,4840
"1233",11,421,4892
"1234",11,422,4934
"1235",11,423,4948
"1236",11,424,4944
"1237",11,425,4970
"1238",11,426,4970
"1239",11,427,4978
"1240",11,428,5006
"1241",11,429,5002
"1242",11,430,5032
"1243",11,431,5058
"1244",11,432,5108
"1245",11,433,5122
"1246",11,434,5138
"1247",11,435,5138
"1248",11,436,5270
"1249",11,437,5306
"1250",11,438,5298
"1251",11,439,5318
"1252",11,440,5348
"1253",11,441,5340
"1254",11,442,5366
"1255",11,443,5382
"1256",11,444,5404
"1257",11,445,5570
"1258",11,446,5582
"1259",12,313,3649
"1260",12,314,3662
"1261",12,315,3683
"1262",12,316,3669
"1263",12,317,3779
"1264",12,318,3815
"1265",12,319,3593
"1266",12,320,3617
"1267",12,321,3644
"1268",12,322,3694
"1269",12,323,3710
"1270",12,324,3743
"1271",12,325,3746
"1272",12,326,3790
"1273",12,327,3811
"1274",12,328,3835
"1275",12,329,3866
"1276",12,330,3925
"1277",12,331,3973
"1278",12,332,4004
"1279",12,333,4058
"1280",12,334,4075
"1281",12,335,4133
"1282",12,336,4195
"1283",12,337,4184
"1284",12,338,4509
"1285",12,339,4810
"1286",12,340,4250
"1287",12,341,3584
"1288",12,342,4379
"1289",12,343,4377
"1290",12,344,4411
"1291",12,345,4446
"1292",12,346,4462
"1293",12,347,4479
"1294",12,348,4522
"1295",12,349,4447
"1296",12,350,4460
"1297",12,351,4469
"1298",12,352,4466
"1299",12,353,4489
"1300",12,354,4551
"1301",12,355,4570
"1302",12,356,4618
"1303",12,357,4653
"1304",12,358,4705
"1305",12,359,4771
"1306",12,360,4880
"1307",12,361,4734
"1308",12,362,4706
"1309",12,363,4778
"1310",12,364,6070
"1311",12,365,4983
"1312",12,366,5012
"1313",12,367,5053
"1314",12,368,5129
"1315",12,369,5172
"1316",12,370,5210
"1317",12,371,5260
"1318",12,372,5388
